Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU36,99.1713286386242,31,996,9395.957974218274,Female,100,1,23,9,Carrier C,4.52537325919571,Supplier 2,Kolkata,30,570,1,1.0850685695870688,Fail,3.574344458813389,Air,Route A,103.91624796070496
haircare,SKU92,70.5070156269003,34,8,3251.4671592105615,Male,100,1,7,3,Carrier C,4.418806073656901,Supplier 1,Delhi,28,104,1,44.60767643335412,Fail,2.321332361724449,Rail,Route B,287.74296190308047
haircare,SKU96,29.06004812869081,23,711,9866.465457979695,Male,0,18,38,10,Carrier A,2.1565559779027756,Supplier 3,Kolkata,21,360,7,1.0850685695870688,Pending,4.2375759441054175,Road,Route A,230.37491135356618
haircare,SKU68,14.597053901947213,40,996,9853.52807334754,Non-binary,33,1,85,6,Carrier C,4.694584011034344,Supplier 5,Delhi,27,104,30,99.46610860359912,Fail,3.8864888508884943,Rail,Route B,553.3352702549904
skincare,SKU71,64.8535449590753,1,551,9866.465457979695,Non-binary,6,18,14,6,Carrier C,2.0341998640081806,Supplier 2,Chennai,29,104,5,35.72202224512254,Fail,3.9307078056890115,Road,Route B,997.4134501331946
cosmetics,SKU74,61.49801451875807,45,621,3124.9599168622767,Non-binary,45,1,23,9,Carrier C,7.148198858098885,Supplier 1,Kolkata,30,104,1,54.761173138729674,Pass,4.939255288620948,Road,Route C,103.91624796070496
haircare,SKU4,1.6999760138659377,12,309,8616.724200868302,Male,6,1,39,4,Carrier B,6.093948628795928,Supplier 3,Kolkata,30,754,1,1.0850685695870688,Pending,0.4558111862777232,Rail,Route A,621.2052155438672
skincare,SKU86,1.6999760138659377,69,259,9866.465457979695,Male,0,1,61,10,Carrier B,5.122765942338192,Supplier 1,Delhi,26,104,11,63.85350633821928,Fail,0.7170977642838743,Air,Route B,103.91624796070496
skincare,SKU75,68.20908268915878,22,700,8935.620255264848,Male,83,1,33,3,Carrier C,2.551652957637417,Supplier 3,Kolkata,15,599,24,40.397632574202476,Fail,2.3220708852598317,Sea,Route B,997.4134501331946
skincare,SKU33,60.420302763850884,1,47,7981.314529702737,Female,59,30,1,5,Carrier C,5.684755510977812,Supplier 1,Chennai,30,985,17,99.46610860359912,Pending,4.085910000415451,Rail,Route A,183.04422809131881
haircare,SKU72,54.75669381835604,1,8,4660.867942321117,Unknown,41,1,1,6,Carrier C,4.996526345382973,Supplier 3,Chennai,12,985,14,13.674489262817769,Pending,0.5952759060323047,Rail,Route C,658.4202742316584
skincare,SKU21,6.29012513587293,100,279,1061.618523013288,Female,100,30,5,5,Carrier B,5.3544230874256655,Supplier 1,Kolkata,30,104,17,1.0850685695870688,Fail,0.9370229270906552,Road,Route C,103.91624796070496
haircare,SKU44,80.48727974853207,1,735,5108.620762432298,Male,77,1,20,3,Carrier B,5.245805517646303,Supplier 1,Kolkata,11,362,30,51.86404449675721,Fail,4.939255288620948,Air,Route A,161.65997702623667
skincare,SKU11,26.287417422381804,28,80,9753.689650042501,Female,100,5,1,5,Carrier C,8.532135537600986,Supplier 1,Delhi,27,109,4,41.07531456277846,Pending,4.939255288620948,Air,Route B,673.7218058731572
skincare,SKU51,78.00626247335776,88,111,9866.465457979695,Male,100,10,1,3,Carrier B,9.018547986272132,Supplier 2,Mumbai,30,652,16,27.528860927196448,Pending,4.939255288620948,Air,Route A,997.4134501331946
skincare,SKU68,62.1305475376049,27,996,4782.808287278769,Female,0,24,66,8,Carrier C,2.8028921122215698,Supplier 1,Mumbai,24,985,11,99.46610860359912,Pending,3.617514115686959,Rail,Route B,103.91624796070496
haircare,SKU0,62.809727770783866,8,996,7131.892107186467,Male,12,1,12,9,Carrier B,1.2438835474973025,Supplier 4,Kolkata,30,463,30,46.962673771931634,Pending,2.7662806015569297,Rail,Route A,997.4134501331946
cosmetics,SKU73,89.56334666633674,60,996,9866.465457979695,Female,73,6,43,10,Carrier B,6.262533832070718,Supplier 5,Chennai,30,315,7,1.0850685695870688,Pending,0.39437081455243006,Air,Route C,103.91624796070496
haircare,SKU20,95.96247650007935,18,8,9866.465457979695,Unknown,26,1,13,3,Carrier C,3.617310909939765,Supplier 1,Chennai,24,104,10,23.607609654568225,Fail,0.0186075676310149,Air,Route A,521.746786202095
haircare,SKU71,7.649851522184859,55,8,1061.618523013288,Female,9,1,5,9,Carrier C,2.370210854629831,Supplier 5,Delhi,14,653,30,10.401458065040911,Fail,4.890221255457934,Air,Route C,631.0925612574925
skincare,SKU62,99.1713286386242,21,517,7596.288721964795,Unknown,81,1,74,6,Carrier B,3.2056074097269276,Supplier 4,Bangalore,22,498,18,85.38869824002288,Fail,4.939255288620948,Sea,Route B,404.8727812775803
haircare,SKU64,87.58754314966403,1,518,1061.618523013288,Unknown,0,8,34,6,Carrier B,2.5353099654150535,Supplier 1,Kolkata,8,104,30,99.46610860359912,Pending,4.939255288620948,Rail,Route C,103.91624796070496
skincare,SKU69,77.47977368437338,1,735,6183.493258853766,Male,77,1,64,10,Carrier A,6.052612501807961,Supplier 1,Chennai,24,845,4,1.0850685695870688,Pass,4.939255288620948,Rail,Route A,997.4134501331946
haircare,SKU25,37.72052099081769,100,996,4785.695537164847,Male,100,29,88,10,Carrier A,9.896406494845284,Supplier 1,Kolkata,29,392,27,54.920789765276524,Pass,3.6858745181453294,Rail,Route A,153.1511280138874
haircare,SKU48,55.33718884071746,46,430,9866.465457979695,Male,32,28,58,1,Carrier B,3.7650502707401774,Supplier 4,Kolkata,30,985,1,4.101222855079598,Pass,1.4493717741149355,Sea,Route A,112.17538591787604
skincare,SKU2,56.500737593399464,100,423,9866.465457979695,Non-binary,61,1,90,1,Carrier A,5.536208893190553,Supplier 3,Delhi,15,526,30,28.198066560154743,Pending,1.0526177370975711,Air,Route A,103.91624796070496
haircare,SKU26,66.09027567529542,62,996,5110.517136874594,Unknown,100,29,3,1,Carrier B,7.281466246702571,Supplier 2,Chennai,26,985,18,37.39101896720313,Fail,4.344333121717294,Air,Route B,103.91624796070496
skincare,SKU2,1.6999760138659377,19,615,4043.009434265676,Female,68,30,1,1,Carrier C,4.93684181144572,Supplier 1,Bangalore,17,966,2,46.90649283915873,Pending,0.0186075676310149,Rail,Route B,532.8019058473211
cosmetics,SKU59,1.6999760138659377,9,784,9866.465457979695,Male,65,7,60,6,Carrier B,9.92981624527726,Supplier 1,Delhi,30,104,30,13.656772947840338,Pending,2.4806910619217075,Sea,Route B,219.11910935722858
haircare,SKU42,17.857476356436425,100,451,5545.614712706856,Unknown,76,8,18,2,Carrier C,1.0134865660958965,Supplier 1,Kolkata,8,104,1,95.79894541912267,Pending,1.0468561797157347,Sea,Route A,363.79257872807074
skincare,SKU23,72.73698614422224,1,576,9866.465457979695,Female,0,1,1,10,Carrier C,2.3635585903293244,Supplier 1,Kolkata,30,592,22,99.46610860359912,Fail,4.939255288620948,Rail,Route C,528.8807841828843
haircare,SKU48,25.19128807300515,1,607,8059.778187155893,Female,100,1,29,8,Carrier B,1.7698802308539987,Supplier 2,Kolkata,19,246,16,76.19722207320262,Pending,4.939255288620948,Sea,Route C,301.2337441642602
cosmetics,SKU28,99.1713286386242,33,996,2655.8574438134497,Male,100,1,14,6,Carrier C,2.666257652580361,Supplier 5,Mumbai,14,985,3,60.93351151111915,Pending,4.939255288620948,Sea,Route C,103.91624796070496
skincare,SKU20,24.36233139091694,78,996,4478.118812303587,Male,73,8,15,1,Carrier B,2.0155671902649894,Supplier 4,Chennai,1,530,19,33.21874603456346,Pending,4.939255288620948,Rail,Route A,103.91624796070496
skincare,SKU16,56.33647364525858,45,208,9866.465457979695,Female,26,1,28,4,Carrier A,7.79222462325343,Supplier 1,Mumbai,12,985,5,58.219635931582744,Fail,3.0693604079756938,Rail,Route B,103.91624796070496
skincare,SKU91,18.92950699146832,73,90,1061.618523013288,Female,68,17,1,10,Carrier B,4.567311500245559,Supplier 4,Chennai,25,104,30,99.46610860359912,Fail,2.342457617471646,Road,Route A,997.4134501331946
skincare,SKU63,68.83102367762201,100,740,9866.465457979695,Unknown,100,30,68,6,Carrier B,9.92981624527726,Supplier 3,Chennai,23,630,11,52.75200832123001,Pending,4.939255288620948,Road,Route B,296.3299446894985
skincare,SKU71,53.47755124363088,27,8,4768.257859852199,Female,33,12,11,3,Carrier C,1.1807542140938962,Supplier 2,Kolkata,30,104,30,1.0850685695870688,Pass,0.0186075676310149,Rail,Route A,783.7732246719067
haircare,SKU4,37.92935274746353,41,449,9060.268601299244,Female,58,13,51,9,Carrier B,5.240249475572149,Supplier 5,Bangalore,24,322,5,75.44418834924727,Pending,1.306405515102269,Air,Route C,667.4925659388376
haircare,SKU28,99.1713286386242,34,996,9866.465457979695,Male,49,1,96,10,Carrier C,1.0134865660958965,Supplier 1,Kolkata,30,279,1,49.205688268110165,Pass,3.4578584906465024,Air,Route B,633.2147003215396
skincare,SKU44,79.74750928344686,38,592,8170.015128032588,Male,77,1,38,4,Carrier C,5.363157063455423,Supplier 1,Bangalore,24,744,1,99.46610860359912,Pending,3.1269540865889827,Air,Route A,906.8515632692953
skincare,SKU16,3.4538702608204908,100,432,4421.922057385293,Female,81,17,42,6,Carrier B,4.553186152166922,Supplier 2,Chennai,30,104,23,99.46610860359912,Pending,3.4995121509598106,Rail,Route C,103.91624796070496
haircare,SKU60,23.72248833114231,15,385,9866.465457979695,Non-binary,0,19,29,2,Carrier A,2.547766345974712,Supplier 3,Chennai,26,825,30,66.39215981901219,Pass,4.939255288620948,Road,Route A,624.0696420075554
haircare,SKU59,57.96093688716075,21,996,7756.626599744985,Female,13,1,66,1,Carrier B,2.5802388439795427,Supplier 5,Kolkata,28,696,23,1.0850685695870688,Pending,1.5114003428041094,Rail,Route A,567.8724266572526
cosmetics,SKU42,95.81048417146384,63,159,2891.280527937642,Female,16,29,55,6,Carrier C,9.92981624527726,Supplier 1,Delhi,30,985,1,32.963834283181946,Pending,3.6309374022461287,Rail,Route A,634.8945532556161
haircare,SKU51,68.93808847476161,39,175,1705.1775936350584,Female,29,12,1,10,Carrier A,6.079966940499428,Supplier 2,Mumbai,30,789,26,35.60143393455152,Fail,2.1461416660209363,Road,Route C,641.8157399932304
skincare,SKU17,44.56636898097254,1,429,8052.938579083902,Unknown,39,2,89,1,Carrier C,3.5946809027586077,Supplier 3,Mumbai,30,174,6,1.0850685695870688,Pass,4.939255288620948,Rail,Route B,639.9668978268672
skincare,SKU37,43.000812156780185,38,204,5103.496946832066,Male,38,1,1,8,Carrier C,8.170817403165652,Supplier 2,Chennai,30,104,11,1.0850685695870688,Pending,3.526381491572828,Sea,Route A,858.738447548328
skincare,SKU70,67.35608467318016,100,374,1846.92397835711,Non-binary,100,5,9,2,Carrier C,8.478941911770145,Supplier 3,Delhi,30,104,3,73.71989085101434,Pending,3.458209229176006,Rail,Route B,247.19275245818562
skincare,SKU98,13.564509994430708,1,996,1314.6881603863642,Unknown,100,26,53,6,Carrier B,1.0134865660958965,Supplier 3,Kolkata,19,104,27,66.32787327336868,Pending,3.2904909675892386,Road,Route A,342.4579755977554
skincare,SKU46,99.1713286386242,66,996,1061.618523013288,Non-binary,59,23,54,10,Carrier A,2.141518031058112,Supplier 1,Mumbai,10,702,11,84.30209716589427,Pending,1.2787325911618193,Air,Route C,420.2068941561621
haircare,SKU20,69.41339945967991,100,996,6960.445568834346,Unknown,100,12,1,1,Carrier B,8.451361029347083,Supplier 2,Chennai,27,319,1,39.60990085810108,Fail,0.0186075676310149,Road,Route A,739.6765541418849
skincare,SKU65,2.9624179109490854,1,996,7879.401942914792,Unknown,100,19,46,1,Carrier A,2.4315082306823843,Supplier 1,Chennai,30,439,5,21.975252497283996,Pending,3.4676414067560657,Road,Route A,103.91624796070496
skincare,SKU92,29.00933285444591,1,996,3930.820840313231,Male,47,30,96,10,Carrier A,4.420399978939713,Supplier 4,Chennai,24,424,3,99.46610860359912,Pending,4.265487929810713,Rail,Route A,787.931390986244
skincare,SKU81,70.23128936535649,19,562,1061.618523013288,Male,58,11,1,10,Carrier B,1.960748053999266,Supplier 1,Bangalore,8,533,11,23.482994463119457,Pending,4.939255288620948,Rail,Route A,103.91624796070496
cosmetics,SKU28,59.33883313443391,32,8,9866.465457979695,Unknown,71,4,73,6,Carrier A,5.7653380107902645,Supplier 4,Chennai,30,488,10,37.03673114843211,Pending,4.939255288620948,Rail,Route B,103.91624796070496
skincare,SKU13,39.14050367385845,30,75,6095.9490817353935,Unknown,52,10,59,2,Carrier B,4.991230936002662,Supplier 2,Mumbai,30,572,8,8.896650186759425,Pass,1.71494561587062,Rail,Route B,456.7056544991619
skincare,SKU73,47.62372313558032,17,783,7755.319798182154,Female,100,13,50,1,Carrier B,1.4018935490412656,Supplier 3,Mumbai,30,243,18,41.75766796534249,Pending,3.530270377854922,Sea,Route A,103.91624796070496
cosmetics,SKU63,19.264140408705142,45,464,5571.759038918301,Male,49,1,1,10,Carrier C,5.789819433413715,Supplier 1,Chennai,20,657,18,1.0850685695870688,Pending,3.6614506797593513,Road,Route A,143.57171047405734
skincare,SKU79,99.1713286386242,7,76,9866.465457979695,Male,13,16,60,4,Carrier C,4.509178851104842,Supplier 3,Delhi,18,809,6,82.4166753991914,Fail,2.031000474209601,Rail,Route C,761.5686376297465
skincare,SKU67,22.195833814924693,4,773,9866.465457979695,Female,46,18,96,7,Carrier A,5.286908915787208,Supplier 3,Mumbai,30,867,28,15.315619326561842,Fail,4.832845020358395,Rail,Route A,785.9026196499713
skincare,SKU41,47.62982284750288,79,317,9866.465457979695,Female,55,1,34,1,Carrier B,9.92981624527726,Supplier 1,Bangalore,26,104,30,38.67815736791756,Pass,0.6169016591914591,Road,Route C,346.73923204781755
skincare,SKU63,99.1713286386242,41,8,1978.8936165107302,Non-binary,0,5,1,4,Carrier B,8.469675496672842,Supplier 1,Delhi,30,104,30,52.09332488039706,Fail,4.939255288620948,Air,Route B,997.4134501331946
skincare,SKU73,99.1713286386242,25,8,5950.600816414065,Female,0,27,1,10,Carrier A,6.4093157004231855,Supplier 1,Chennai,30,978,3,1.0850685695870688,Pending,0.0186075676310149,Rail,Route B,392.7834155769621
haircare,SKU55,99.1713286386242,100,129,6195.53799341968,Female,0,2,4,8,Carrier B,3.65589792742181,Supplier 1,Chennai,29,229,21,99.46610860359912,Pending,3.0672591401675966,Rail,Route A,515.995163543973
skincare,SKU97,24.6306458178467,81,8,1061.618523013288,Unknown,17,9,8,9,Carrier C,6.98265565071085,Supplier 1,Kolkata,19,104,30,5.383313698157963,Pending,3.923990313546165,Rail,Route A,103.91624796070496
skincare,SKU63,1.6999760138659377,26,8,1061.618523013288,Male,15,30,96,8,Carrier B,2.6851938076133175,Supplier 1,Kolkata,19,894,1,21.383527431198775,Fail,0.8216741662444155,Road,Route A,860.6177571529091
haircare,SKU66,80.02860036534824,58,8,3649.3494448753754,Male,0,27,6,3,Carrier C,3.593015526734183,Supplier 3,Bangalore,30,985,22,99.46610860359912,Pending,0.9394458475993883,Rail,Route A,758.0074841456199
haircare,SKU60,99.1713286386242,60,646,8384.353433839584,Female,68,12,96,10,Carrier A,3.6512045623393883,Supplier 2,Chennai,30,104,10,99.46610860359912,Pending,3.873831327864524,Rail,Route C,997.4134501331946
skincare,SKU39,51.00622753352101,1,424,1061.618523013288,Female,25,1,96,10,Carrier B,9.92981624527726,Supplier 2,Kolkata,26,394,16,1.0850685695870688,Fail,3.1905168446522385,Rail,Route C,973.8839513507934
haircare,SKU11,99.1713286386242,13,8,1538.5016656708158,Female,0,1,52,2,Carrier C,2.2917029914918294,Supplier 1,Chennai,30,362,1,99.46610860359912,Pending,4.039046469194054,Road,Route C,886.900407999695
skincare,SKU32,55.2537670443548,100,412,5688.841711336312,Unknown,53,5,34,5,Carrier C,9.92981624527726,Supplier 2,Mumbai,30,104,30,14.705917654133767,Fail,0.2054625779420043,Road,Route C,103.91624796070496
haircare,SKU12,56.56325098400821,31,313,4192.760190032512,Female,0,18,34,3,Carrier B,3.645935480680052,Supplier 2,Delhi,1,985,15,1.0850685695870688,Pending,3.346028258691047,Sea,Route C,103.91624796070496
skincare,SKU29,67.0359779019396,8,506,8337.073671739661,Unknown,58,1,75,10,Carrier B,2.837247630820764,Supplier 4,Kolkata,30,104,5,63.194002263047395,Pending,4.939255288620948,Sea,Route A,103.91624796070496
skincare,SKU70,56.266994882983255,17,82,9866.465457979695,Unknown,100,23,23,3,Carrier B,8.943059492815614,Supplier 1,Delhi,30,684,3,46.524380251778624,Pending,4.939255288620948,Rail,Route A,103.91624796070496
skincare,SKU63,53.28546225602811,71,8,1061.618523013288,Male,0,13,14,8,Carrier A,4.359432203998519,Supplier 5,Mumbai,30,256,6,64.47100318374505,Fail,3.8661201160942187,Rail,Route A,997.4134501331946
skincare,SKU1,51.924911214907404,100,713,5610.795937373283,Male,100,1,9,6,Carrier B,5.48197088627197,Supplier 5,Mumbai,30,104,30,56.57359517546966,Fail,4.525993522549593,Rail,Route C,103.91624796070496
skincare,SKU44,27.098259946521335,74,700,2427.9726678904335,Female,75,1,96,8,Carrier B,8.152288164465599,Supplier 2,Chennai,30,104,30,86.90121276977816,Fail,3.6888747758596567,Road,Route B,499.0999820531877
skincare,SKU8,99.1713286386242,5,8,9283.63163460164,Male,42,1,59,10,Carrier A,7.672511596823198,Supplier 5,Chennai,30,104,1,1.0850685695870688,Pass,4.939255288620948,Rail,Route A,904.9599386230227
skincare,SKU30,5.665228147189088,57,996,7170.158183525114,Female,42,30,96,1,Carrier C,5.787605832315165,Supplier 2,Mumbai,28,978,1,99.46610860359912,Pending,4.243994815074337,Rail,Route B,103.91624796070496
haircare,SKU43,50.388755171778456,31,692,8680.186434825562,Male,67,30,48,10,Carrier B,7.367682632397511,Supplier 1,Kolkata,23,955,6,1.0850685695870688,Pending,3.2004063193649275,Road,Route B,103.91624796070496
haircare,SKU72,56.507947172235916,29,996,9866.465457979695,Male,33,30,96,10,Carrier C,3.4460124223172235,Supplier 2,Bangalore,30,803,9,63.32554068443275,Pending,3.086784837143494,Rail,Route C,233.55779855274955
skincare,SKU88,71.5204006970765,64,139,1061.618523013288,Female,10,17,96,6,Carrier C,5.3886828926950106,Supplier 4,Kolkata,30,985,7,86.19461157965168,Pending,3.803417003536195,Rail,Route A,847.1320591304958
skincare,SKU63,44.382237443601795,7,731,6777.091262851027,Male,13,12,96,7,Carrier B,3.221637391586283,Supplier 1,Chennai,21,951,14,99.46610860359912,Fail,4.939255288620948,Rail,Route A,103.91624796070496
skincare,SKU62,57.05771662787086,29,338,1061.618523013288,Male,53,30,1,10,Carrier B,5.399222313036777,Supplier 5,Delhi,30,985,1,1.0850685695870688,Pending,2.572832782256933,Road,Route B,103.91624796070496
cosmetics,SKU41,1.6999760138659377,5,8,9657.172176290484,Male,29,1,59,10,Carrier C,6.56389874388252,Supplier 4,Chennai,17,425,17,26.97278419372241,Fail,4.939255288620948,Rail,Route C,997.4134501331946
skincare,SKU82,69.0560332480523,1,418,8825.649710182428,Male,100,1,9,6,Carrier A,8.90496131441601,Supplier 1,Delhi,27,985,12,1.0850685695870688,Pending,4.939255288620948,Rail,Route B,135.82953922011555
haircare,SKU66,26.308984651488316,10,8,4239.477826323919,Female,78,20,1,10,Carrier B,1.0134865660958965,Supplier 5,Kolkata,23,527,15,1.313176865279722,Pending,1.1782740909069518,Rail,Route B,287.73325739097163
haircare,SKU97,99.1713286386242,6,996,9866.465457979695,Non-binary,60,1,1,9,Carrier A,5.406425234938407,Supplier 1,Chennai,30,747,30,71.50481144923435,Pending,4.939255288620948,Air,Route C,228.4178386845947
skincare,SKU97,99.1713286386242,64,51,1061.618523013288,Female,100,19,4,7,Carrier C,4.277497638950955,Supplier 1,Chennai,21,104,22,99.46610860359912,Pending,3.772045478490847,Sea,Route B,997.4134501331946
skincare,SKU8,28.021312020342258,50,293,6479.379715198223,Male,43,1,51,7,Carrier B,1.0134865660958965,Supplier 3,Kolkata,30,802,3,3.577528959899638,Fail,0.0186075676310149,Rail,Route C,103.91624796070496
haircare,SKU41,40.343931092895204,16,406,9866.465457979695,Unknown,100,4,12,1,Carrier A,6.745607268255541,Supplier 5,Delhi,30,554,3,99.46610860359912,Pending,3.971314984019985,Rail,Route C,241.67930959414144
skincare,SKU89,58.57469402305391,7,642,9866.465457979695,Female,64,30,35,5,Carrier B,3.7002011676350923,Supplier 3,Chennai,30,282,2,11.800367629673524,Pass,4.675164190107113,Rail,Route A,103.91624796070496
haircare,SKU99,1.6999760138659377,1,256,9866.465457979695,Female,21,1,63,6,Carrier C,6.951703567031531,Supplier 4,Bangalore,11,762,16,32.01965098802033,Pending,4.939255288620948,Sea,Route A,158.68990543121583
